,precinct_id,precinct_name,,contest,contest_name,,,,,,,,choice,choice_name,,,party,candidate_party,vote_type_id,vote_type,,vote_total
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,10,"COBB, REGINA",,1,REP,1,20,Early Voting,,350,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,10,"COBB, REGINA",,1,REP,1,30,Central Count,,102,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,10,"COBB, REGINA",,1,REP,1,999999,Total,,705,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,20,"MOSLEY, PAUL",,1,REP,1,10,Polling,,308,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,20,"MOSLEY, PAUL",,1,REP,1,20,Early Voting,,362,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,20,"MOSLEY, PAUL",,1,REP,1,30,Central Count,,128,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,20,"MOSLEY, PAUL",,1,REP,1,999999,Total,,798,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,30,"WEISSER, BETH",,2,DEM,2,10,Polling,,305,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,30,"WEISSER, BETH",,2,DEM,2,20,Early Voting,,295,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,30,"WEISSER, BETH",,2,DEM,2,30,Central Count,,121,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,30,"WEISSER, BETH",,2,DEM,2,999999,Total,,721,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,40,"BIASIUCCI, LEO",,4,GRN,4,10,Polling,,80,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,40,"BIASIUCCI, LEO",,4,GRN,4,20,Early Voting,,88,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,40,"BIASIUCCI, LEO",,4,GRN,4,30,Central Count,,31,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,40,"BIASIUCCI, LEO",,4,GRN,4,999999,Total,,199,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,60,Write-in 60,,0,NP,,10,Polling,,2,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,60,Write-in 60,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,60,Write-in 60,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,125,State Representative Dist. 5 (Elect 2),,0,NP,,0,NP,,60,Write-in 60,,0,NP,,999999,Total,,2,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,3012,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,750,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,799,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,311,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,1860,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,102,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,113,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,48,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,263,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,685,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,556,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,291,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,1532,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,10,"BURNS, ROBERT \BOB\""""",,1,REP,1,10,Polling,,286,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,10,"BURNS, ROBERT \BOB\""""",,1,REP,1,20,Early Voting,,353,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,10,"BURNS, ROBERT \BOB\""""",,1,REP,1,30,Central Count,,123,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,10,"BURNS, ROBERT \BOB\""""",,1,REP,1,999999,Total,,762,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,20,"DUNN, BOYD",,1,REP,1,10,Polling,,240,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,20,"DUNN, BOYD",,1,REP,1,20,Early Voting,,294,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,20,"DUNN, BOYD",,1,REP,1,30,Central Count,,90,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,20,"DUNN, BOYD",,1,REP,1,999999,Total,,624,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,30,"TOBIN, ANDY",,1,REP,1,10,Polling,,260,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,30,"TOBIN, ANDY",,1,REP,1,20,Early Voting,,337,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,30,"TOBIN, ANDY",,1,REP,1,30,Central Count,,104,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,30,"TOBIN, ANDY",,1,REP,1,999999,Total,,701,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,40,"CHABIN, TOM",,2,DEM,2,10,Polling,,209,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,40,"CHABIN, TOM",,2,DEM,2,20,Early Voting,,257,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,40,"CHABIN, TOM",,2,DEM,2,30,Central Count,,91,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,40,"CHABIN, TOM",,2,DEM,2,999999,Total,,557,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,50,"MUNDELL, WILLIAM",,2,DEM,2,10,Polling,,258,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,50,"MUNDELL, WILLIAM",,2,DEM,2,20,Early Voting,,260,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,50,"MUNDELL, WILLIAM",,2,DEM,2,30,Central Count,,89,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,50,"MUNDELL, WILLIAM",,2,DEM,2,999999,Total,,607,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,80,Write-in 80,,0,NP,,10,Polling,,6,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,80,Write-in 80,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,80,Write-in 80,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,130,Corporation Commissioner (Elect 3),,0,NP,,0,NP,,80,Write-in 80,,0,NP,,999999,Total,,8,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,3012,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,750,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,799,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,311,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,1860,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,30,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,26,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,24,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,80,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,10,"WILSON, D.L.",,1,REP,1,10,Polling,,386,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,10,"WILSON, D.L.",,1,REP,1,20,Early Voting,,457,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,10,"WILSON, D.L.",,1,REP,1,30,Central Count,,148,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,10,"WILSON, D.L.",,1,REP,1,999999,Total,,991,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,20,"GILBERT, MESENA",,2,DEM,2,10,Polling,,334,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,20,"GILBERT, MESENA",,2,DEM,2,20,Early Voting,,316,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,20,"GILBERT, MESENA",,2,DEM,2,30,Central Count,,137,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,20,"GILBERT, MESENA",,2,DEM,2,999999,Total,,787,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,10,Polling,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,135,Board of Supervisors Dist. 1,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,999999,Total,,1,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,3012,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,750,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,799,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,311,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,1860,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,29,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,35,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,25,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,89,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,10,"FIELD, KATHY",,1,REP,1,10,Polling,,186,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,10,"FIELD, KATHY",,1,REP,1,20,Early Voting,,231,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,10,"FIELD, KATHY",,1,REP,1,30,Central Count,,92,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,10,"FIELD, KATHY",,1,REP,1,999999,Total,,509,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,20,"ROGERS, TONY",,2,DEM,2,10,Polling,,535,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,20,"ROGERS, TONY",,2,DEM,2,20,Early Voting,,533,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,20,"ROGERS, TONY",,2,DEM,2,30,Central Count,,192,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,20,"ROGERS, TONY",,2,DEM,2,999999,Total,,1260,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,10,Polling,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,30,Central Count,,2,
,51,051 PARKER,,150,County Attorney,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,999999,Total,,2,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,3012,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,750,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,799,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,311,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,1860,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,22,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,36,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,23,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,81,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,10,"RISEN, WILLIAM",,1,REP,1,10,Polling,,371,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,10,"RISEN, WILLIAM",,1,REP,1,20,Early Voting,,427,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,10,"RISEN, WILLIAM",,1,REP,1,30,Central Count,,165,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,10,"RISEN, WILLIAM",,1,REP,1,999999,Total,,963,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,20,"VIDRINE, FRANK",,2,DEM,2,10,Polling,,354,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,20,"VIDRINE, FRANK",,2,DEM,2,20,Early Voting,,335,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,20,"VIDRINE, FRANK",,2,DEM,2,30,Central Count,,119,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,20,"VIDRINE, FRANK",,2,DEM,2,999999,Total,,808,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,10,Polling,,3,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,30,Central Count,,4,
,51,051 PARKER,,155,Sheriff,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,999999,Total,,8,
,51,051 PARKER,,160,County Treasurer,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,51,051 PARKER,,160,County Treasurer,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,160,County Treasurer,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,51,051 PARKER,,160,County Treasurer,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,51,051 PARKER,,160,County Treasurer,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,51,051 PARKER,,160,County Treasurer,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,51,051 PARKER,,160,County Treasurer,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
