county,precinct,office,recount,district,party,candidate,votes,election_day,early_voting,provisional
Cochise,18 NACO,Corporation Commissioner,,,DEM,Sandra Kennedy,205,17,187,1
Cochise,19 PALOMINAS,Corporation Commissioner,,,DEM,Sandra Kennedy,234,35,199,0
Cochise,20 PIRTLEVILLE,Corporation Commissioner,,,DEM,Sandra Kennedy,342,33,308,1
Cochise,21 POMERENE,Corporation Commissioner,,,DEM,Sandra Kennedy,220,20,200,0
Cochise,22 PORTAL,Corporation Commissioner,,,DEM,Sandra Kennedy,130,2,128,0
Cochise,23 SAN SIMON,Corporation Commissioner,,,DEM,Sandra Kennedy,25,4,21,0
Cochise,24 ST DAVID,Corporation Commissioner,,,DEM,Sandra Kennedy,307,35,272,0
Cochise,25 SUNIZONA,Corporation Commissioner,,,DEM,Sandra Kennedy,119,12,107,0
Cochise,26 SV AVENIDA DEL SOL,Corporation Commissioner,,,DEM,Sandra Kennedy,545,68,476,1
Cochise,27 SV BUFFALO SOLDIER,Corporation Commissioner,,,DEM,Sandra Kennedy,665,76,588,1
Cochise,28 SV BUSBY,Corporation Commissioner,,,DEM,Sandra Kennedy,427,52,373,2
Cochise,29 SV CARMELITA,Corporation Commissioner,,,DEM,Sandra Kennedy,268,43,224,1
Cochise,30 SV CLOUD,Corporation Commissioner,,,DEM,Sandra Kennedy,191,26,165,0
Cochise,31 SV COLLEGE,Corporation Commissioner,,,DEM,Sandra Kennedy,409,63,346,0
Cochise,32 SV COUNTRY CLUB,Corporation Commissioner,,,DEM,Sandra Kennedy,593,28,565,0
Cochise,33 SV ESTATES,Corporation Commissioner,,,DEM,Sandra Kennedy,447,63,384,0
Cochise,34 SV HOPI,Corporation Commissioner,,,DEM,Sandra Kennedy,396,55,341,0
Cochise,35 SV MOSON,Corporation Commissioner,,,DEM,Sandra Kennedy,349,42,306,1
Cochise,36 SV PUEBLO DEL SOL,Corporation Commissioner,,,DEM,Sandra Kennedy,330,36,294,0
Cochise,37 SV RAMSEY,Corporation Commissioner,,,DEM,Sandra Kennedy,348,22,326,0
Cochise,38 SV SNYDER,Corporation Commissioner,,,DEM,Sandra Kennedy,286,40,246,0
Cochise,39 SV SOLDIER CREEK,Corporation Commissioner,,,DEM,Sandra Kennedy,446,69,376,1
Cochise,40 SV TOWN & COUNTRY,Corporation Commissioner,,,DEM,Sandra Kennedy,432,40,392,0
Cochise,41 SV VILLAGE MEADOWS,Corporation Commissioner,,,DEM,Sandra Kennedy,523,74,449,0
Cochise,42 SV VISTA VILLAGE,Corporation Commissioner,,,DEM,Sandra Kennedy,388,47,340,1
Cochise,43 SV YAQUI,Corporation Commissioner,,,DEM,Sandra Kennedy,536,47,489,0
Cochise,44 TOMBSTONE,Corporation Commissioner,,,DEM,Sandra Kennedy,273,59,214,0
Cochise,45 WEBB,Corporation Commissioner,,,DEM,Sandra Kennedy,110,17,92,1
Cochise,46 WHETSTONE,Corporation Commissioner,,,DEM,Sandra Kennedy,379,41,338,0
Cochise,47 WI KANSAS SETTLEMENT,Corporation Commissioner,,,DEM,Sandra Kennedy,204,35,169,0
Cochise,48 WI STEWART,Corporation Commissioner,,,DEM,Sandra Kennedy,160,31,129,0
Cochise,49 WI WILLCOX,Corporation Commissioner,,,DEM,Sandra Kennedy,155,30,123,2
Cochise,50 DO GRAND,Corporation Commissioner,,,DEM,Sandra Kennedy,15,1,14,0
Cochise,51 BI SACRAMENTO,Corporation Commissioner,,,DEM,Sandra Kennedy,17,0,17,0
Cochise,52 THREE CANYONS,Corporation Commissioner,,,DEM,Sandra Kennedy,132,9,123,0
Cochise,53 GREENBUSH,Corporation Commissioner,,,DEM,Sandra Kennedy,44,6,37,1
Cochise,54 PARKER,Corporation Commissioner,,,DEM,Sandra Kennedy,4,0,4,0
Cochise,55 MONTEZUMA,Corporation Commissioner,,,DEM,Sandra Kennedy,0,0,0,0
Cochise,01 BE BENSON,Corporation Commissioner,,,DEM,Lauren Kuby,286,24,262,0
Cochise,02 BE J-SIX,Corporation Commissioner,,,DEM,Lauren Kuby,332,23,309,0
Cochise,03 BE SAN PEDRO,Corporation Commissioner,,,DEM,Lauren Kuby,365,36,329,0
Cochise,04 BI BISBEE,Corporation Commissioner,,,DEM,Lauren Kuby,733,73,658,2
Cochise,05 BI DON LUIS,Corporation Commissioner,,,DEM,Lauren Kuby,485,47,438,0
Cochise,06 BI WARREN,Corporation Commissioner,,,DEM,Lauren Kuby,616,45,571,0
Cochise,07 BOWIE,Corporation Commissioner,,,DEM,Lauren Kuby,33,6,26,1
Cochise,08 COCHISE STRONGHOLD,Corporation Commissioner,,,DEM,Lauren Kuby,321,44,277,0
Cochise,09 DO CALVARY,Corporation Commissioner,,,DEM,Lauren Kuby,324,33,291,0
Cochise,10 DO CARLSON,Corporation Commissioner,,,DEM,Lauren Kuby,474,49,425,0
Cochise,11 DO CASTRO PARK,Corporation Commissioner,,,DEM,Lauren Kuby,363,49,313,1
Cochise,12 DO GADSDEN,Corporation Commissioner,,,DEM,Lauren Kuby,281,35,246,0
Cochise,13 DO SUNNYSIDE,Corporation Commissioner,,,DEM,Lauren Kuby,258,48,209,1
Cochise,14 GREATER SAN PEDRO,Corporation Commissioner,,,DEM,Lauren Kuby,254,31,223,0
Cochise,15 HEREFORD,Corporation Commissioner,,,DEM,Lauren Kuby,336,31,305,0
Cochise,16 HUACHUCA,Corporation Commissioner,,,DEM,Lauren Kuby,188,36,150,2
Cochise,17 MCNEAL,Corporation Commissioner,,,DEM,Lauren Kuby,183,21,162,0
Cochise,18 NACO,Corporation Commissioner,,,DEM,Lauren Kuby,179,17,161,1
Cochise,19 PALOMINAS,Corporation Commissioner,,,DEM,Lauren Kuby,211,29,182,0
Cochise,20 PIRTLEVILLE,Corporation Commissioner,,,DEM,Lauren Kuby,272,29,243,0
Cochise,21 POMERENE,Corporation Commissioner,,,DEM,Lauren Kuby,204,14,190,0
Cochise,22 PORTAL,Corporation Commissioner,,,DEM,Lauren Kuby,128,2,126,0
Cochise,23 SAN SIMON,Corporation Commissioner,,,DEM,Lauren Kuby,19,3,16,0
Cochise,24 ST DAVID,Corporation Commissioner,,,DEM,Lauren Kuby,278,29,249,0
Cochise,25 SUNIZONA,Corporation Commissioner,,,DEM,Lauren Kuby,93,11,82,0
Cochise,26 SV AVENIDA DEL SOL,Corporation Commissioner,,,DEM,Lauren Kuby,492,56,435,1
Cochise,27 SV BUFFALO SOLDIER,Corporation Commissioner,,,DEM,Lauren Kuby,595,69,525,1
Cochise,28 SV BUSBY,Corporation Commissioner,,,DEM,Lauren Kuby,392,54,336,2
Cochise,29 SV CARMELITA,Corporation Commissioner,,,DEM,Lauren Kuby,223,34,188,1
Cochise,30 SV CLOUD,Corporation Commissioner,,,DEM,Lauren Kuby,167,20,147,0
Cochise,31 SV COLLEGE,Corporation Commissioner,,,DEM,Lauren Kuby,364,49,315,0
Cochise,32 SV COUNTRY CLUB,Corporation Commissioner,,,DEM,Lauren Kuby,554,26,528,0
Cochise,33 SV ESTATES,Corporation Commissioner,,,DEM,Lauren Kuby,398,62,336,0
Cochise,34 SV HOPI,Corporation Commissioner,,,DEM,Lauren Kuby,344,46,298,0
Cochise,35 SV MOSON,Corporation Commissioner,,,DEM,Lauren Kuby,317,42,274,1
Cochise,36 SV PUEBLO DEL SOL,Corporation Commissioner,,,DEM,Lauren Kuby,295,42,253,0
Cochise,37 SV RAMSEY,Corporation Commissioner,,,DEM,Lauren Kuby,316,23,293,0
Cochise,38 SV SNYDER,Corporation Commissioner,,,DEM,Lauren Kuby,253,37,216,0
Cochise,39 SV SOLDIER CREEK,Corporation Commissioner,,,DEM,Lauren Kuby,387,65,322,0
Cochise,40 SV TOWN & COUNTRY,Corporation Commissioner,,,DEM,Lauren Kuby,403,40,363,0
Cochise,41 SV VILLAGE MEADOWS,Corporation Commissioner,,,DEM,Lauren Kuby,467,61,406,0
Cochise,42 SV VISTA VILLAGE,Corporation Commissioner,,,DEM,Lauren Kuby,330,42,288,0
Cochise,43 SV YAQUI,Corporation Commissioner,,,DEM,Lauren Kuby,488,42,446,0
Cochise,44 TOMBSTONE,Corporation Commissioner,,,DEM,Lauren Kuby,236,53,183,0
Cochise,45 WEBB,Corporation Commissioner,,,DEM,Lauren Kuby,89,13,75,1
Cochise,46 WHETSTONE,Corporation Commissioner,,,DEM,Lauren Kuby,363,51,312,0
Cochise,47 WI KANSAS SETTLEMENT,Corporation Commissioner,,,DEM,Lauren Kuby,178,30,148,0
Cochise,48 WI STEWART,Corporation Commissioner,,,DEM,Lauren Kuby,128,27,101,0
Cochise,49 WI WILLCOX,Corporation Commissioner,,,DEM,Lauren Kuby,120,22,96,2
Cochise,50 DO GRAND,Corporation Commissioner,,,DEM,Lauren Kuby,17,3,14,0
Cochise,51 BI SACRAMENTO,Corporation Commissioner,,,DEM,Lauren Kuby,16,0,16,0
Cochise,52 THREE CANYONS,Corporation Commissioner,,,DEM,Lauren Kuby,121,11,110,0
Cochise,53 GREENBUSH,Corporation Commissioner,,,DEM,Lauren Kuby,41,5,35,1
Cochise,54 PARKER,Corporation Commissioner,,,DEM,Lauren Kuby,3,0,3,0
Cochise,55 MONTEZUMA,Corporation Commissioner,,,DEM,Lauren Kuby,0,0,0,0
Cochise,01 BE BENSON,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,02 BE J-SIX,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,03 BE SAN PEDRO,Corporation Commissioner,,,,Write-ins,2,0,2,0
Cochise,04 BI BISBEE,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,05 BI DON LUIS,Corporation Commissioner,,,,Write-ins,2,1,1,0
Cochise,06 BI WARREN,Corporation Commissioner,,,,Write-ins,4,0,4,0
Cochise,07 BOWIE,Corporation Commissioner,,,,Write-ins,2,2,0,0
Cochise,08 COCHISE STRONGHOLD,Corporation Commissioner,,,,Write-ins,2,2,0,0
Cochise,09 DO CALVARY,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,10 DO CARLSON,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,11 DO CASTRO PARK,Corporation Commissioner,,,,Write-ins,3,0,3,0
Cochise,12 DO GADSDEN,Corporation Commissioner,,,,Write-ins,4,1,3,0
Cochise,13 DO SUNNYSIDE,Corporation Commissioner,,,,Write-ins,2,0,2,0
Cochise,14 GREATER SAN PEDRO,Corporation Commissioner,,,,Write-ins,1,1,0,0
Cochise,15 HEREFORD,Corporation Commissioner,,,,Write-ins,5,4,1,0
Cochise,16 HUACHUCA,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,17 MCNEAL,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,18 NACO,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,19 PALOMINAS,Corporation Commissioner,,,,Write-ins,3,2,1,0
Cochise,20 PIRTLEVILLE,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,21 POMERENE,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,22 PORTAL,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,23 SAN SIMON,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,24 ST DAVID,Corporation Commissioner,,,,Write-ins,2,0,2,0
Cochise,25 SUNIZONA,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,26 SV AVENIDA DEL SOL,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,27 SV BUFFALO SOLDIER,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,28 SV BUSBY,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,29 SV CARMELITA,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,30 SV CLOUD,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,31 SV COLLEGE,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,32 SV COUNTRY CLUB,Corporation Commissioner,,,,Write-ins,1,1,0,0
Cochise,33 SV ESTATES,Corporation Commissioner,,,,Write-ins,4,0,4,0
Cochise,34 SV HOPI,Corporation Commissioner,,,,Write-ins,1,1,0,0
Cochise,35 SV MOSON,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,36 SV PUEBLO DEL SOL,Corporation Commissioner,,,,Write-ins,2,0,2,0
Cochise,37 SV RAMSEY,Corporation Commissioner,,,,Write-ins,8,4,4,0
Cochise,38 SV SNYDER,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,39 SV SOLDIER CREEK,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,40 SV TOWN & COUNTRY,Corporation Commissioner,,,,Write-ins,4,1,3,0
Cochise,41 SV VILLAGE MEADOWS,Corporation Commissioner,,,,Write-ins,5,3,2,0
Cochise,42 SV VISTA VILLAGE,Corporation Commissioner,,,,Write-ins,4,0,4,0
Cochise,43 SV YAQUI,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,44 TOMBSTONE,Corporation Commissioner,,,,Write-ins,1,1,0,0
Cochise,45 WEBB,Corporation Commissioner,,,,Write-ins,2,1,1,0
Cochise,46 WHETSTONE,Corporation Commissioner,,,,Write-ins,5,0,5,0
Cochise,47 WI KANSAS SETTLEMENT,Corporation Commissioner,,,,Write-ins,2,2,0,0
Cochise,48 WI STEWART,Corporation Commissioner,,,,Write-ins,2,0,2,0
Cochise,49 WI WILLCOX,Corporation Commissioner,,,,Write-ins,1,0,1,0
Cochise,50 DO GRAND,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,51 BI SACRAMENTO,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,52 THREE CANYONS,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,53 GREENBUSH,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,54 PARKER,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,55 MONTEZUMA,Corporation Commissioner,,,,Write-ins,0,0,0,0
Cochise,01 BE BENSON,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,02 BE J-SIX,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,03 BE SAN PEDRO,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,04 BI BISBEE,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,05 BI DON LUIS,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,06 BI WARREN,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,07 BOWIE,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,08 COCHISE STRONGHOLD,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,09 DO CALVARY,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,10 DO CARLSON,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,11 DO CASTRO PARK,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,12 DO GADSDEN,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,13 DO SUNNYSIDE,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,14 GREATER SAN PEDRO,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,15 HEREFORD,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,16 HUACHUCA,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,17 MCNEAL,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,18 NACO,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,19 PALOMINAS,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,20 PIRTLEVILLE,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,21 POMERENE,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,22 PORTAL,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,23 SAN SIMON,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,24 ST DAVID,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,25 SUNIZONA,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,26 SV AVENIDA DEL SOL,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,27 SV BUFFALO SOLDIER,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,28 SV BUSBY,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,29 SV CARMELITA,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,30 SV CLOUD,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,31 SV COLLEGE,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,32 SV COUNTRY CLUB,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,33 SV ESTATES,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,34 SV HOPI,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,35 SV MOSON,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,36 SV PUEBLO DEL SOL,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,37 SV RAMSEY,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,38 SV SNYDER,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,39 SV SOLDIER CREEK,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,40 SV TOWN & COUNTRY,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,41 SV VILLAGE MEADOWS,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,42 SV VISTA VILLAGE,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,43 SV YAQUI,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,44 TOMBSTONE,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,45 WEBB,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,46 WHETSTONE,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,47 WI KANSAS SETTLEMENT,Corporation Commissioner,,,,Over Votes,2,0,2,0
Cochise,48 WI STEWART,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,49 WI WILLCOX,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,50 DO GRAND,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,51 BI SACRAMENTO,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,52 THREE CANYONS,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,53 GREENBUSH,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,54 PARKER,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,55 MONTEZUMA,Corporation Commissioner,,,,Over Votes,0,0,0,0
Cochise,01 BE BENSON,Corporation Commissioner,,,,Under Votes,207,19,187,1
Cochise,02 BE J-SIX,Corporation Commissioner,,,,Under Votes,261,19,242,0
Cochise,03 BE SAN PEDRO,Corporation Commissioner,,,,Under Votes,223,22,201,0
Cochise,04 BI BISBEE,Corporation Commissioner,,,,Under Votes,127,17,110,0
Cochise,05 BI DON LUIS,Corporation Commissioner,,,,Under Votes,124,5,119,0
Cochise,06 BI WARREN,Corporation Commissioner,,,,Under Votes,150,10,139,1
Cochise,07 BOWIE,Corporation Commissioner,,,,Under Votes,25,5,19,1
Cochise,08 COCHISE STRONGHOLD,Corporation Commissioner,,,,Under Votes,219,23,196,0
Cochise,09 DO CALVARY,Corporation Commissioner,,,,Under Votes,216,8,208,0
Cochise,10 DO CARLSON,Corporation Commissioner,,,,Under Votes,248,15,233,0
Cochise,11 DO CASTRO PARK,Corporation Commissioner,,,,Under Votes,237,27,210,0
Cochise,12 DO GADSDEN,Corporation Commissioner,,,,Under Votes,181,20,161,0
Cochise,13 DO SUNNYSIDE,Corporation Commissioner,,,,Under Votes,203,14,189,0
Cochise,14 GREATER SAN PEDRO,Corporation Commissioner,,,,Under Votes,208,18,190,0
Cochise,15 HEREFORD,Corporation Commissioner,,,,Under Votes,177,21,156,0
Cochise,16 HUACHUCA,Corporation Commissioner,,,,Under Votes,105,15,90,0
Cochise,17 MCNEAL,Corporation Commissioner,,,,Under Votes,124,25,99,0
Cochise,18 NACO,Corporation Commissioner,,,,Under Votes,65,2,63,0
Cochise,19 PALOMINAS,Corporation Commissioner,,,,Under Votes,103,14,89,0
Cochise,20 PIRTLEVILLE,Corporation Commissioner,,,,Under Votes,174,9,164,1
Cochise,21 POMERENE,Corporation Commissioner,,,,Under Votes,145,19,126,0
Cochise,22 PORTAL,Corporation Commissioner,,,,Under Votes,34,0,34,0
Cochise,23 SAN SIMON,Corporation Commissioner,,,,Under Votes,21,2,19,0
Cochise,24 ST DAVID,Corporation Commissioner,,,,Under Votes,186,24,162,0
Cochise,25 SUNIZONA,Corporation Commissioner,,,,Under Votes,72,10,62,0
Cochise,26 SV AVENIDA DEL SOL,Corporation Commissioner,,,,Under Votes,294,29,265,0
Cochise,27 SV BUFFALO SOLDIER,Corporation Commissioner,,,,Under Votes,318,33,285,0
Cochise,28 SV BUSBY,Corporation Commissioner,,,,Under Votes,218,19,198,1
Cochise,29 SV CARMELITA,Corporation Commissioner,,,,Under Votes,150,18,132,0
Cochise,30 SV CLOUD,Corporation Commissioner,,,,Under Votes,116,5,111,0
Cochise,31 SV COLLEGE,Corporation Commissioner,,,,Under Votes,189,10,179,0
Cochise,32 SV COUNTRY CLUB,Corporation Commissioner,,,,Under Votes,249,16,233,0
Cochise,33 SV ESTATES,Corporation Commissioner,,,,Under Votes,232,17,215,0
Cochise,34 SV HOPI,Corporation Commissioner,,,,Under Votes,198,22,176,0
Cochise,35 SV MOSON,Corporation Commissioner,,,,Under Votes,209,20,189,0
Cochise,36 SV PUEBLO DEL SOL,Corporation Commissioner,,,,Under Votes,183,19,164,0
Cochise,37 SV RAMSEY,Corporation Commissioner,,,,Under Votes,169,10,159,0
Cochise,38 SV SNYDER,Corporation Commissioner,,,,Under Votes,161,22,139,0
Cochise,39 SV SOLDIER CREEK,Corporation Commissioner,,,,Under Votes,221,27,193,1
Cochise,40 SV TOWN & COUNTRY,Corporation Commissioner,,,,Under Votes,222,22,200,0
Cochise,41 SV VILLAGE MEADOWS,Corporation Commissioner,,,,Under Votes,278,26,252,0
Cochise,42 SV VISTA VILLAGE,Corporation Commissioner,,,,Under Votes,196,19,176,1
Cochise,43 SV YAQUI,Corporation Commissioner,,,,Under Votes,221,12,209,0
Cochise,44 TOMBSTONE,Corporation Commissioner,,,,Under Votes,233,60,173,0
Cochise,45 WEBB,Corporation Commissioner,,,,Under Votes,65,10,55,0
Cochise,46 WHETSTONE,Corporation Commissioner,,,,Under Votes,254,25,229,0
Cochise,47 WI KANSAS SETTLEMENT,Corporation Commissioner,,,,Under Votes,171,31,137,3
Cochise,48 WI STEWART,Corporation Commissioner,,,,Under Votes,136,26,110,0
Cochise,49 WI WILLCOX,Corporation Commissioner,,,,Under Votes,121,13,108,0
Cochise,50 DO GRAND,Corporation Commissioner,,,,Under Votes,17,0,17,0
Cochise,51 BI SACRAMENTO,Corporation Commissioner,,,,Under Votes,8,1,7,0
Cochise,52 THREE CANYONS,Corporation Commissioner,,,,Under Votes,50,2,48,0
Cochise,53 GREENBUSH,Corporation Commissioner,,,,Under Votes,17,1,16,0
Cochise,54 PARKER,Corporation Commissioner,,,,Under Votes,4,0,4,0
Cochise,55 MONTEZUMA,Corporation Commissioner,,,,Under Votes,0,0,0,0
Cochise,01 BE BENSON,State Mine Inspector,,,REP,Paul Marsh,848,267,579,2
Cochise,02 BE J-SIX,State Mine Inspector,,,REP,Paul Marsh,1182,388,789,5
Cochise,03 BE SAN PEDRO,State Mine Inspector,,,REP,Paul Marsh,981,284,697,0
Cochise,04 BI BISBEE,State Mine Inspector,,,REP,Paul Marsh,412,89,322,1
Cochise,05 BI DON LUIS,State Mine Inspector,,,REP,Paul Marsh,507,131,376,0
Cochise,06 BI WARREN,State Mine Inspector,,,REP,Paul Marsh,552,123,426,3
Cochise,07 BOWIE,State Mine Inspector,,,REP,Paul Marsh,135,58,69,8
Cochise,08 COCHISE STRONGHOLD,State Mine Inspector,,,REP,Paul Marsh,968,355,613,0
Cochise,09 DO CALVARY,State Mine Inspector,,,REP,Paul Marsh,359,71,288,0
Cochise,10 DO CARLSON,State Mine Inspector,,,REP,Paul Marsh,551,105,446,0
Cochise,11 DO CASTRO PARK,State Mine Inspector,,,REP,Paul Marsh,370,78,292,0
Cochise,12 DO GADSDEN,State Mine Inspector,,,REP,Paul Marsh,311,50,260,1
Cochise,13 DO SUNNYSIDE,State Mine Inspector,,,REP,Paul Marsh,393,96,296,1
Cochise,14 GREATER SAN PEDRO,State Mine Inspector,,,REP,Paul Marsh,1014,351,658,5
Cochise,15 HEREFORD,State Mine Inspector,,,REP,Paul Marsh,912,275,635,2
Cochise,16 HUACHUCA,State Mine Inspector,,,REP,Paul Marsh,431,166,261,4
Cochise,17 MCNEAL,State Mine Inspector,,,REP,Paul Marsh,525,223,302,0
Cochise,18 NACO,State Mine Inspector,,,REP,Paul Marsh,195,34,160,1
Cochise,19 PALOMINAS,State Mine Inspector,,,REP,Paul Marsh,581,178,403,0
Cochise,20 PIRTLEVILLE,State Mine Inspector,,,REP,Paul Marsh,385,86,298,1
Cochise,21 POMERENE,State Mine Inspector,,,REP,Paul Marsh,626,201,425,0
Cochise,22 PORTAL,State Mine Inspector,,,REP,Paul Marsh,161,13,148,0
Cochise,23 SAN SIMON,State Mine Inspector,,,REP,Paul Marsh,119,32,85,2
Cochise,24 ST DAVID,State Mine Inspector,,,REP,Paul Marsh,1173,413,760,0
Cochise,25 SUNIZONA,State Mine Inspector,,,REP,Paul Marsh,307,117,190,0
Cochise,26 SV AVENIDA DEL SOL,State Mine Inspector,,,REP,Paul Marsh,1162,333,827,2
Cochise,27 SV BUFFALO SOLDIER,State Mine Inspector,,,REP,Paul Marsh,1475,485,986,4
Cochise,28 SV BUSBY,State Mine Inspector,,,REP,Paul Marsh,744,201,536,7
Cochise,29 SV CARMELITA,State Mine Inspector,,,REP,Paul Marsh,491,142,344,5
Cochise,30 SV CLOUD,State Mine Inspector,,,REP,Paul Marsh,373,103,267,3
Cochise,31 SV COLLEGE,State Mine Inspector,,,REP,Paul Marsh,841,229,610,2
Cochise,32 SV COUNTRY CLUB,State Mine Inspector,,,REP,Paul Marsh,1328,274,1053,1
Cochise,33 SV ESTATES,State Mine Inspector,,,REP,Paul Marsh,927,286,640,1
Cochise,34 SV HOPI,State Mine Inspector,,,REP,Paul Marsh,699,209,490,0
Cochise,35 SV MOSON,State Mine Inspector,,,REP,Paul Marsh,1138,425,711,2
Cochise,36 SV PUEBLO DEL SOL,State Mine Inspector,,,REP,Paul Marsh,673,195,475,3
Cochise,37 SV RAMSEY,State Mine Inspector,,,REP,Paul Marsh,890,254,635,1
Cochise,38 SV SNYDER,State Mine Inspector,,,REP,Paul Marsh,577,211,362,4
Cochise,39 SV SOLDIER CREEK,State Mine Inspector,,,REP,Paul Marsh,794,275,515,4
Cochise,40 SV TOWN & COUNTRY,State Mine Inspector,,,REP,Paul Marsh,1100,292,806,2
Cochise,41 SV VILLAGE MEADOWS,State Mine Inspector,,,REP,Paul Marsh,1288,361,925,2
