county,votes,early_voting,election_day,late_early_voting,provisional,party,office,district,candidate,precinct
Pinal,109,30,30,40,7,REP,U.S. House,4,"GOSAR, PAUL",SAN TAN HEIGHTS
Pinal,131,37,35,50,8,REP,U.S. House,4,"GOSAR, PAUL",CIRCLE CROSS RANCH
Pinal,82,23,25,28,6,REP,U.S. House,4,"GOSAR, PAUL",JOHNSON RANCH EAST
Pinal,249,79,54,102,13,REP,U.S. House,4,"GOSAR, PAUL",IRONWOOD CROSSING
Pinal,140,38,38,52,11,REP,U.S. House,4,"GOSAR, PAUL",QUAIL HOLLOW
Pinal,104,24,31,40,7,REP,U.S. House,4,"GOSAR, PAUL",SKYLINE RANCH
Pinal,78,25,15,33,3,REP,U.S. House,4,"GOSAR, PAUL",QUEEN CREEK SOUTH
Pinal,69,18,16,32,2,REP,U.S. House,4,"GOSAR, PAUL",SAN TAN RANCHES
Pinal,76,20,24,27,5,REP,U.S. House,4,"GOSAR, PAUL",COPPER BASIN SOUTHEAST
Pinal,79,21,20,31,6,REP,U.S. House,4,"GOSAR, PAUL",LINKS ESTATES
Pinal,39,19,7,11,1,DEM,U.S. House,4,"WEISSER, MIKEL",FLORENCE NORTH
Pinal,36,13,9,11,2,DEM,U.S. House,4,"WEISSER, MIKEL",FLORENCE SOUTH
Pinal,66,26,13,23,3,DEM,U.S. House,4,"WEISSER, MIKEL",JOHNSON RANCH
Pinal,112,55,18,34,4,DEM,U.S. House,4,"WEISSER, MIKEL",POSTON BUTTE
Pinal,71,24,15,27,4,DEM,U.S. House,4,"WEISSER, MIKEL",QUEEN CREEK
Pinal,59,28,10,18,2,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JCT SUPERSTITION
Pinal,33,14,6,10,2,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JCT NW
Pinal,56,26,9,18,2,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JCT SW
Pinal,52,19,14,16,3,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JCT SE
Pinal,38,15,9,13,1,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JCT NE
Pinal,39,22,5,10,1,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JCT EAST
Pinal,45,20,9,12,2,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JCT CENTRAL
Pinal,50,22,11,14,2,DEM,U.S. House,4,"WEISSER, MIKEL",GOLD CANYON
Pinal,10,5,2,2,0,DEM,U.S. House,4,"WEISSER, MIKEL",QUEEN VALLEY
Pinal,0,0,0,0,0,DEM,U.S. House,4,"WEISSER, MIKEL",SUPERIOR WEST
Pinal,2,1,0,0,0,DEM,U.S. House,4,"WEISSER, MIKEL",SUTTON SUMMIT
Pinal,42,18,9,13,1,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JUNCTION NORTH
Pinal,55,23,13,18,1,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JUNCTION N. CENTRAL
Pinal,35,14,7,11,1,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JUNCTION E. CENTRAL
Pinal,54,25,11,15,1,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE JUNCTION SOUTH
Pinal,28,12,7,8,1,DEM,U.S. House,4,"WEISSER, MIKEL",APACHE TRAIL
Pinal,58,28,10,18,1,DEM,U.S. House,4,"WEISSER, MIKEL",SUPERSTITION MOUNTAIN
Pinal,40,20,7,11,0,DEM,U.S. House,4,"WEISSER, MIKEL",MOUNTAINBROOK VILLAGE
Pinal,57,19,14,19,3,DEM,U.S. House,4,"WEISSER, MIKEL",SAN TAN PARK
Pinal,36,10,7,16,2,DEM,U.S. House,4,"WEISSER, MIKEL",BELLA VISTA
Pinal,46,16,9,17,2,DEM,U.S. House,4,"WEISSER, MIKEL",COPPER BASIN
Pinal,38,12,10,13,2,DEM,U.S. House,4,"WEISSER, MIKEL",SCHNEPF
Pinal,24,9,4,8,0,DEM,U.S. House,4,"WEISSER, MIKEL",PERALTA
Pinal,62,21,16,20,4,DEM,U.S. House,4,"WEISSER, MIKEL",WALKER BUTTE
Pinal,50,15,12,18,3,DEM,U.S. House,4,"WEISSER, MIKEL",PECAN CREEK NORTH
Pinal,27,12,5,8,1,DEM,U.S. House,4,"WEISSER, MIKEL",GOLD CANYON NORTH
Pinal,53,14,15,20,2,DEM,U.S. House,4,"WEISSER, MIKEL",SAN TAN HEIGHTS
Pinal,71,23,16,26,5,DEM,U.S. House,4,"WEISSER, MIKEL",CIRCLE CROSS RANCH
Pinal,50,14,13,19,3,DEM,U.S. House,4,"WEISSER, MIKEL",JOHNSON RANCH EAST
Pinal,95,36,16,37,5,DEM,U.S. House,4,"WEISSER, MIKEL",IRONWOOD CROSSING
Pinal,52,17,11,19,3,DEM,U.S. House,4,"WEISSER, MIKEL",QUAIL HOLLOW
Pinal,51,13,12,19,5,DEM,U.S. House,4,"WEISSER, MIKEL",SKYLINE RANCH
Pinal,35,11,8,13,1,DEM,U.S. House,4,"WEISSER, MIKEL",QUEEN CREEK SOUTH
Pinal,28,11,4,11,1,DEM,U.S. House,4,"WEISSER, MIKEL",SAN TAN RANCHES
Pinal,42,14,11,12,4,DEM,U.S. House,4,"WEISSER, MIKEL",COPPER BASIN SOUTHEAST
Pinal,35,11,7,14,2,DEM,U.S. House,4,"WEISSER, MIKEL",LINKS ESTATES
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,FLORENCE NORTH
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,FLORENCE SOUTH
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,JOHNSON RANCH
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,POSTON BUTTE
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,QUEEN CREEK
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JCT SUPERSTITION
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JCT NW
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JCT SW
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JCT SE
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JCT NE
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JCT EAST
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JCT CENTRAL
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,GOLD CANYON
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,QUEEN VALLEY
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,SUPERIOR WEST
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,SUTTON SUMMIT
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JUNCTION NORTH
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JUNCTION N. CENTRAL
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JUNCTION E. CENTRAL
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE JUNCTION SOUTH
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,APACHE TRAIL
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,SUPERSTITION MOUNTAIN
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,MOUNTAINBROOK VILLAGE
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,SAN TAN PARK
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,BELLA VISTA
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,COPPER BASIN
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,SCHNEPF
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,PERALTA
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,WALKER BUTTE
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,PECAN CREEK NORTH
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,GOLD CANYON NORTH
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,SAN TAN HEIGHTS
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,CIRCLE CROSS RANCH
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,JOHNSON RANCH EAST
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,IRONWOOD CROSSING
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,QUAIL HOLLOW
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,SKYLINE RANCH
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,QUEEN CREEK SOUTH
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,SAN TAN RANCHES
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,COPPER BASIN SOUTHEAST
Pinal,0,0,0,0,0,NON,U.S. House,4,WRITE-IN,LINKS ESTATES
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,FLORENCE NORTH
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,FLORENCE SOUTH
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,JOHNSON RANCH
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,POSTON BUTTE
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,QUEEN CREEK
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JCT SUPERSTITION
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JCT NW
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JCT SW
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JCT SE
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JCT NE
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JCT EAST
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JCT CENTRAL
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,GOLD CANYON
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,QUEEN VALLEY
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,SUPERIOR WEST
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,SUTTON SUMMIT
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JUNCTION NORTH
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JUNCTION N. CENTRAL
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JUNCTION E. CENTRAL
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE JUNCTION SOUTH
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,APACHE TRAIL
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,SUPERSTITION MOUNTAIN
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,MOUNTAINBROOK VILLAGE
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,SAN TAN PARK
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,BELLA VISTA
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,COPPER BASIN
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,SCHNEPF
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,PERALTA
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,WALKER BUTTE
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,PECAN CREEK NORTH
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,GOLD CANYON NORTH
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,SAN TAN HEIGHTS
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,CIRCLE CROSS RANCH
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,JOHNSON RANCH EAST
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,IRONWOOD CROSSING
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,QUAIL HOLLOW
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,SKYLINE RANCH
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,QUEEN CREEK SOUTH
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,SAN TAN RANCHES
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,COPPER BASIN SOUTHEAST
Pinal,0,0,0,0,0,,U.S. House,4,OVER VOTES,LINKS ESTATES
Pinal,7,2,1,2,0,,U.S. House,4,UNDER VOTES,FLORENCE NORTH
Pinal,5,1,1,1,0,,U.S. House,4,UNDER VOTES,FLORENCE SOUTH
Pinal,11,4,2,4,0,,U.S. House,4,UNDER VOTES,JOHNSON RANCH
Pinal,25,8,7,8,1,,U.S. House,4,UNDER VOTES,POSTON BUTTE
Pinal,16,3,3,8,2,,U.S. House,4,UNDER VOTES,QUEEN CREEK
Pinal,12,3,3,4,0,,U.S. House,4,UNDER VOTES,APACHE JCT SUPERSTITION
Pinal,6,2,2,1,0,,U.S. House,4,UNDER VOTES,APACHE JCT NW
Pinal,10,3,2,4,0,,U.S. House,4,UNDER VOTES,APACHE JCT SW
Pinal,12,2,4,4,0,,U.S. House,4,UNDER VOTES,APACHE JCT SE
Pinal,10,2,3,4,0,,U.S. House,4,UNDER VOTES,APACHE JCT NE
Pinal,8,2,2,3,0,,U.S. House,4,UNDER VOTES,APACHE JCT EAST
Pinal,8,2,3,2,1,,U.S. House,4,UNDER VOTES,APACHE JCT CENTRAL
Pinal,9,2,3,3,0,,U.S. House,4,UNDER VOTES,GOLD CANYON
Pinal,2,0,0,0,0,,U.S. House,4,UNDER VOTES,QUEEN VALLEY
Pinal,0,0,0,0,0,,U.S. House,4,UNDER VOTES,SUPERIOR WEST
Pinal,0,0,0,0,0,,U.S. House,4,UNDER VOTES,SUTTON SUMMIT
Pinal,8,2,2,2,0,,U.S. House,4,UNDER VOTES,APACHE JUNCTION NORTH
Pinal,11,3,3,4,0,,U.S. House,4,UNDER VOTES,APACHE JUNCTION N. CENTRAL
Pinal,7,2,2,2,0,,U.S. House,4,UNDER VOTES,APACHE JUNCTION E. CENTRAL
Pinal,12,4,2,4,0,,U.S. House,4,UNDER VOTES,APACHE JUNCTION SOUTH
Pinal,6,1,1,3,0,,U.S. House,4,UNDER VOTES,APACHE TRAIL
Pinal,9,3,2,3,0,,U.S. House,4,UNDER VOTES,SUPERSTITION MOUNTAIN
Pinal,5,2,0,2,0,,U.S. House,4,UNDER VOTES,MOUNTAINBROOK VILLAGE
Pinal,13,2,4,5,0,,U.S. House,4,UNDER VOTES,SAN TAN PARK
Pinal,7,1,1,3,1,,U.S. House,4,UNDER VOTES,BELLA VISTA
Pinal,7,1,1,3,1,,U.S. House,4,UNDER VOTES,COPPER BASIN
Pinal,8,0,1,4,1,,U.S. House,4,UNDER VOTES,SCHNEPF
Pinal,4,1,1,1,0,,U.S. House,4,UNDER VOTES,PERALTA
Pinal,11,2,3,4,1,,U.S. House,4,UNDER VOTES,WALKER BUTTE
Pinal,12,3,3,4,1,,U.S. House,4,UNDER VOTES,PECAN CREEK NORTH
Pinal,5,1,1,1,0,,U.S. House,4,UNDER VOTES,GOLD CANYON NORTH
Pinal,10,1,2,4,1,,U.S. House,4,UNDER VOTES,SAN TAN HEIGHTS
Pinal,11,3,2,4,1,,U.S. House,4,UNDER VOTES,CIRCLE CROSS RANCH
Pinal,8,2,2,3,1,,U.S. House,4,UNDER VOTES,JOHNSON RANCH EAST
Pinal,22,4,4,11,2,,U.S. House,4,UNDER VOTES,IRONWOOD CROSSING
Pinal,13,2,4,5,1,,U.S. House,4,UNDER VOTES,QUAIL HOLLOW
Pinal,10,2,2,4,0,,U.S. House,4,UNDER VOTES,SKYLINE RANCH
Pinal,7,2,1,2,1,,U.S. House,4,UNDER VOTES,QUEEN CREEK SOUTH
Pinal,7,1,0,3,0,,U.S. House,4,UNDER VOTES,SAN TAN RANCHES
Pinal,7,1,1,2,1,,U.S. House,4,UNDER VOTES,COPPER BASIN SOUTHEAST
Pinal,9,2,2,4,0,,U.S. House,4,UNDER VOTES,LINKS ESTATES
Pinal,11,1,6,2,0,DEM,State Senate,4,"OTONDO, LISA",CHUI CHU
Pinal,0,0,0,0,0,NON,State Senate,4,WRITE-IN,CHUI CHU
Pinal,0,0,0,0,0,,State Senate,4,OVER VOTES,CHUI CHU
Pinal,0,0,0,0,0,,State Senate,4,UNDER VOTES,CHUI CHU
Pinal,0,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",3 SAN CARLOS COMMUNITY
Pinal,0,0,0,0,0,NON,State Senate,7,WRITE-IN,3 SAN CARLOS COMMUNITY
Pinal,0,0,0,0,0,,State Senate,7,OVER VOTES,3 SAN CARLOS COMMUNITY
Pinal,0,0,0,0,0,,State Senate,7,UNDER VOTES,3 SAN CARLOS COMMUNITY
Pinal,28,6,14,6,1,REP,State Senate,8,"PRATT, FRANK",KEARNY
Pinal,12,4,4,2,0,REP,State Senate,8,"PRATT, FRANK",DUDLEYVILLE
Pinal,54,16,20,13,3,REP,State Senate,8,"PRATT, FRANK",SAN MANUEL
Pinal,12,4,3,3,0,REP,State Senate,8,"PRATT, FRANK",MAMMOTH
Pinal,77,32,19,24,1,REP,State Senate,8,"PRATT, FRANK",ORACLE
Pinal,12,3,3,4,0,REP,State Senate,8,"PRATT, FRANK",PICACHO
Pinal,12,3,5,2,1,REP,State Senate,8,"PRATT, FRANK",ELOY
Pinal,84,42,12,27,2,REP,State Senate,8,"PRATT, FRANK",TOLTEC
Pinal,12,4,4,3,0,REP,State Senate,8,"PRATT, FRANK",ELOY SOUTH
Pinal,30,9,9,9,2,REP,State Senate,8,"PRATT, FRANK",COOLIDGE NE
Pinal,93,25,32,30,5,REP,State Senate,8,"PRATT, FRANK",COOLIDGE NW
Pinal,41,10,16,11,3,REP,State Senate,8,"PRATT, FRANK",COOLIDGE SOUTH
Pinal,29,11,6,8,1,REP,State Senate,8,"PRATT, FRANK",RANDOLPH
Pinal,42,12,10,17,2,REP,State Senate,8,"PRATT, FRANK",CENTRAL ARIZONA COLLEGE
Pinal,33,9,10,11,1,REP,State Senate,8,"PRATT, FRANK",ELEVEN MILE CORNER
Pinal,59,30,13,14,1,REP,State Senate,8,"PRATT, FRANK",FLORENCE NORTH
Pinal,49,17,14,14,3,REP,State Senate,8,"PRATT, FRANK",FLORENCE SOUTH
Pinal,60,22,15,18,3,REP,State Senate,8,"PRATT, FRANK",CACTUS FOREST
Pinal,121,46,27,42,4,REP,State Senate,8,"PRATT, FRANK",JOHNSON RANCH
Pinal,227,85,53,76,11,REP,State Senate,8,"PRATT, FRANK",POSTON BUTTE
Pinal,11,0,8,1,1,REP,State Senate,8,"PRATT, FRANK",SACATON
Pinal,53,17,13,18,3,REP,State Senate,8,"PRATT, FRANK",CASA GRANDE NORTH
Pinal,60,20,15,20,4,REP,State Senate,8,"PRATT, FRANK",CASA GRANDE N CENTRAL
Pinal,61,19,15,20,5,REP,State Senate,8,"PRATT, FRANK",CASA GRANDE S CENTRAL
Pinal,70,23,20,22,4,REP,State Senate,8,"PRATT, FRANK",CASA GRANDE NE
Pinal,34,10,9,12,2,REP,State Senate,8,"PRATT, FRANK",CASA GRANDE SE
Pinal,88,38,17,29,3,REP,State Senate,8,"PRATT, FRANK",CASA GRANDE INTERCHANGE
Pinal,25,7,10,6,0,REP,State Senate,8,"PRATT, FRANK",QUEEN VALLEY
Pinal,25,8,9,6,1,REP,State Senate,8,"PRATT, FRANK",SUPERIOR
Pinal,1,0,0,1,0,REP,State Senate,8,"PRATT, FRANK",SUPERIOR WEST
Pinal,6,1,3,1,0,REP,State Senate,8,"PRATT, FRANK",SUTTON SUMMIT
Pinal,8,0,5,0,1,REP,State Senate,8,"PRATT, FRANK",BLACKWATER
Pinal,7,0,6,0,0,REP,State Senate,8,"PRATT, FRANK",SAN TAN
Pinal,8,0,5,1,1,REP,State Senate,8,"PRATT, FRANK",CASA BLANCA
Pinal,92,22,26,37,5,REP,State Senate,8,"PRATT, FRANK",SAN TAN PARK
Pinal,60,16,16,24,4,REP,State Senate,8,"PRATT, FRANK",BELLA VISTA
Pinal,82,27,20,29,5,REP,State Senate,8,"PRATT, FRANK",COPPER BASIN
Pinal,45,17,10,15,1,REP,State Senate,8,"PRATT, FRANK",PERALTA
Pinal,101,32,30,32,6,REP,State Senate,8,"PRATT, FRANK",WALKER BUTTE
Pinal,90,37,17,32,3,REP,State Senate,8,"PRATT, FRANK",IRONWOOD COMMON
Pinal,17,4,6,4,2,REP,State Senate,8,"PRATT, FRANK",CRUZ PARK
Pinal,111,37,30,38,4,REP,State Senate,8,"PRATT, FRANK",COYOTE RANCH
Pinal,100,29,27,36,6,REP,State Senate,8,"PRATT, FRANK",SAN TAN HEIGHTS
Pinal,114,34,31,42,7,REP,State Senate,8,"PRATT, FRANK",CIRCLE CROSS RANCH
Pinal,75,20,23,25,5,REP,State Senate,8,"PRATT, FRANK",JOHNSON RANCH EAST
Pinal,131,37,35,47,11,REP,State Senate,8,"PRATT, FRANK",QUAIL HOLLOW
Pinal,40,11,13,11,3,REP,State Senate,8,"PRATT, FRANK",ORACLE SOUTH
Pinal,96,23,30,36,6,REP,State Senate,8,"PRATT, FRANK",SKYLINE RANCH
Pinal,72,23,14,30,3,REP,State Senate,8,"PRATT, FRANK",QUEEN CREEK SOUTH
Pinal,70,19,22,24,4,REP,State Senate,8,"PRATT, FRANK",COPPER BASIN SOUTHEAST
Pinal,77,29,19,24,4,REP,State Senate,8,"PRATT, FRANK",MISSION VALLEY
Pinal,70,25,21,19,3,DEM,State Senate,8,"MCGUIRE, BARBARA",KEARNY
Pinal,30,11,9,8,1,DEM,State Senate,8,"MCGUIRE, BARBARA",DUDLEYVILLE
Pinal,71,28,16,21,4,DEM,State Senate,8,"MCGUIRE, BARBARA",SAN MANUEL
Pinal,46,18,10,16,1,DEM,State Senate,8,"MCGUIRE, BARBARA",MAMMOTH
Pinal,69,32,16,18,1,DEM,State Senate,8,"MCGUIRE, BARBARA",ORACLE
Pinal,7,2,2,2,0,DEM,State Senate,8,"MCGUIRE, BARBARA",PICACHO
Pinal,39,14,11,11,2,DEM,State Senate,8,"MCGUIRE, BARBARA",ELOY
Pinal,60,29,13,15,2,DEM,State Senate,8,"MCGUIRE, BARBARA",TOLTEC
Pinal,42,12,10,15,3,DEM,State Senate,8,"MCGUIRE, BARBARA",ELOY SOUTH
Pinal,36,12,11,9,3,DEM,State Senate,8,"MCGUIRE, BARBARA",COOLIDGE NE
Pinal,77,23,25,23,5,DEM,State Senate,8,"MCGUIRE, BARBARA",COOLIDGE NW
Pinal,44,13,12,14,3,DEM,State Senate,8,"MCGUIRE, BARBARA",COOLIDGE SOUTH
Pinal,19,7,4,5,1,DEM,State Senate,8,"MCGUIRE, BARBARA",RANDOLPH
Pinal,23,10,4,7,1,DEM,State Senate,8,"MCGUIRE, BARBARA",CENTRAL ARIZONA COLLEGE
Pinal,17,7,5,4,0,DEM,State Senate,8,"MCGUIRE, BARBARA",ELEVEN MILE CORNER
Pinal,43,20,8,13,1,DEM,State Senate,8,"MCGUIRE, BARBARA",FLORENCE NORTH
Pinal,44,16,10,14,2,DEM,State Senate,8,"MCGUIRE, BARBARA",FLORENCE SOUTH
Pinal,28,11,6,9,1,DEM,State Senate,8,"MCGUIRE, BARBARA",CACTUS FOREST
Pinal,79,30,15,30,3,DEM,State Senate,8,"MCGUIRE, BARBARA",JOHNSON RANCH
Pinal,135,64,23,41,6,DEM,State Senate,8,"MCGUIRE, BARBARA",POSTON BUTTE
Pinal,32,1,23,5,3,DEM,State Senate,8,"MCGUIRE, BARBARA",SACATON
Pinal,59,23,13,17,4,DEM,State Senate,8,"MCGUIRE, BARBARA",CASA GRANDE NORTH
Pinal,50,20,9,18,2,DEM,State Senate,8,"MCGUIRE, BARBARA",CASA GRANDE N CENTRAL
Pinal,62,20,15,21,5,DEM,State Senate,8,"MCGUIRE, BARBARA",CASA GRANDE S CENTRAL
Pinal,55,20,13,18,3,DEM,State Senate,8,"MCGUIRE, BARBARA",CASA GRANDE NE
Pinal,58,16,17,19,5,DEM,State Senate,8,"MCGUIRE, BARBARA",CASA GRANDE SE
Pinal,65,31,11,19,2,DEM,State Senate,8,"MCGUIRE, BARBARA",CASA GRANDE INTERCHANGE
Pinal,12,5,3,2,0,DEM,State Senate,8,"MCGUIRE, BARBARA",QUEEN VALLEY
Pinal,75,24,23,20,5,DEM,State Senate,8,"MCGUIRE, BARBARA",SUPERIOR
Pinal,1,0,0,0,0,DEM,State Senate,8,"MCGUIRE, BARBARA",SUPERIOR WEST
Pinal,2,1,0,1,0,DEM,State Senate,8,"MCGUIRE, BARBARA",SUTTON SUMMIT
Pinal,26,1,16,4,4,DEM,State Senate,8,"MCGUIRE, BARBARA",BLACKWATER
Pinal,27,1,22,4,0,DEM,State Senate,8,"MCGUIRE, BARBARA",SAN TAN
Pinal,28,1,19,5,1,DEM,State Senate,8,"MCGUIRE, BARBARA",CASA BLANCA
Pinal,65,22,16,23,3,DEM,State Senate,8,"MCGUIRE, BARBARA",SAN TAN PARK
Pinal,43,12,9,18,2,DEM,State Senate,8,"MCGUIRE, BARBARA",BELLA VISTA
Pinal,53,16,12,20,3,DEM,State Senate,8,"MCGUIRE, BARBARA",COPPER BASIN
Pinal,28,11,5,9,1,DEM,State Senate,8,"MCGUIRE, BARBARA",PERALTA
Pinal,72,23,19,24,5,DEM,State Senate,8,"MCGUIRE, BARBARA",WALKER BUTTE
Pinal,75,35,11,24,3,DEM,State Senate,8,"MCGUIRE, BARBARA",IRONWOOD COMMON
Pinal,29,8,8,8,3,DEM,State Senate,8,"MCGUIRE, BARBARA",CRUZ PARK
Pinal,81,26,21,27,5,DEM,State Senate,8,"MCGUIRE, BARBARA",COYOTE RANCH
Pinal,62,16,17,24,3,DEM,State Senate,8,"MCGUIRE, BARBARA",SAN TAN HEIGHTS
Pinal,86,26,19,34,6,DEM,State Senate,8,"MCGUIRE, BARBARA",CIRCLE CROSS RANCH
Pinal,57,16,14,22,4,DEM,State Senate,8,"MCGUIRE, BARBARA",JOHNSON RANCH EAST
Pinal,61,19,13,24,4,DEM,State Senate,8,"MCGUIRE, BARBARA",QUAIL HOLLOW
Pinal,56,22,15,15,3,DEM,State Senate,8,"MCGUIRE, BARBARA",ORACLE SOUTH
Pinal,60,15,15,23,6,DEM,State Senate,8,"MCGUIRE, BARBARA",SKYLINE RANCH
Pinal,41,13,9,16,1,DEM,State Senate,8,"MCGUIRE, BARBARA",QUEEN CREEK SOUTH
Pinal,49,16,12,15,4,DEM,State Senate,8,"MCGUIRE, BARBARA",COPPER BASIN SOUTHEAST
Pinal,62,22,11,23,4,DEM,State Senate,8,"MCGUIRE, BARBARA",MISSION VALLEY
Pinal,0,0,0,0,0,NON,State Senate,8,WRITE-IN,KEARNY
Pinal,0,0,0,0,0,NON,State Senate,8,WRITE-IN,DUDLEYVILLE
Pinal,0,0,0,0,0,NON,State Senate,8,WRITE-IN,SAN MANUEL
Pinal,0,0,0,0,0,NON,State Senate,8,WRITE-IN,MAMMOTH
Pinal,0,0,0,0,0,NON,State Senate,8,WRITE-IN,ORACLE
Pinal,0,0,0,0,0,NON,State Senate,8,WRITE-IN,PICACHO
Pinal,0,0,0,0,0,NON,State Senate,8,WRITE-IN,ELOY
Pinal,0,0,0,0,0,NON,State Senate,8,WRITE-IN,TOLTEC
