county,precinct,office,district,candidate,party,votes,early_voting,election_day,late_early_voting,provisional
Yuma,10,Judge of the Superior Court Div. 5,,Write-in 20,,10,5,0,3,2
Yuma,10,Judge of the Superior Court Div. 6,,Registered Voters,,3350,0,0,0,0
Yuma,10,Judge of the Superior Court Div. 6,,Ballots Cast,,2405,1527,440,392,46
Yuma,10,Judge of the Superior Court Div. 6,,Times Blank Voted,,825,542,132,140,11
Yuma,10,Judge of the Superior Court Div. 6,,Times Over Voted,,0,0,0,0,0
Yuma,10,Judge of the Superior Court Div. 6,,Number of Under Votes,,0,0,0,0,0
Yuma,10,Judge of the Superior Court Div. 6,,"CRUZ, MARIA ELENA",,1562,976,305,248,33
Yuma,10,Judge of the Superior Court Div. 6,,Write-in 20,,18,9,3,4,2
Yuma,10,Board Member - Yuma Union High School Dist . 70,,Registered Voters,,3350,0,0,0,0
Yuma,10,Board Member - Yuma Union High School Dist . 70,,Ballots Cast,,2405,1527,440,392,46
Yuma,10,Board Member - Yuma Union High School Dist . 70,,Times Blank Voted,,763,511,106,138,8
Yuma,10,Board Member - Yuma Union High School Dist . 70,,Times Over Voted,,1,1,0,0,0
Yuma,10,Board Member - Yuma Union High School Dist . 70,,Number of Under Votes,,1189,649,282,208,50
Yuma,10,Board Member - Yuma Union High School Dist . 70,,"FARR, RALPH",,469,298,94,68,9
Yuma,10,Board Member - Yuma Union High School Dist . 70,,"GWYNN, BRUCE",,773,507,143,109,14
Yuma,10,Board Member - Yuma Union High School Dist . 70,,"LARA, DAVID",,673,420,126,111,16
Yuma,10,Board Member - Yuma Union High School Dist . 70,,"MELLON, SHELLEY J.",,987,638,182,154,13
Yuma,10,Board Member - Yuma Union High School Dist . 70,,"RILEY, PAT",,810,519,171,109,11
Yuma,10,Board Member - Yuma Union High School Dist . 70,,Write-in 80,,22,14,4,3,1
Yuma,10,Proposition 407,,Registered Voters,,3081,0,0,0,0
Yuma,10,Proposition 407,,Ballots Cast,,2254,1448,404,358,44
Yuma,10,Proposition 407,,Times Blank Voted,,167,98,32,36,1
Yuma,10,Proposition 407,,Times Over Voted,,1,0,0,1,0
Yuma,10,Proposition 407,,Number of Under Votes,,0,0,0,0,0
Yuma,10,Proposition 407,,YES,,831,548,138,130,15
Yuma,10,Proposition 407,,NO,,1255,802,234,191,28
Yuma,10,Proposition 408,,Registered Voters,,3081,0,0,0,0
Yuma,10,Proposition 408,,Ballots Cast,,2254,1448,404,358,44
Yuma,10,Proposition 408,,Times Blank Voted,,237,145,43,45,4
Yuma,10,Proposition 408,,Times Over Voted,,2,1,0,1,0
Yuma,10,Proposition 408,,Number of Under Votes,,0,0,0,0,0
Yuma,10,Proposition 408,,YES,,775,524,130,105,16
Yuma,10,Proposition 408,,NO,,1240,778,231,207,24
Yuma,10,Proposition 205,,Registered Voters,,3350,0,0,0,0
Yuma,10,Proposition 205,,Ballots Cast,,2405,1527,440,392,46
Yuma,10,Proposition 205,,Times Blank Voted,,135,80,25,27,3
Yuma,10,Proposition 205,,Times Over Voted,,1,1,0,0,0
Yuma,10,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,10,Proposition 205,,YES,,795,472,192,114,17
Yuma,10,Proposition 205,,NO,,1474,974,223,251,26
Yuma,10,Proposition 206,,Registered Voters,,3350,0,0,0,0
Yuma,10,Proposition 206,,Ballots Cast,,2405,1527,440,392,46
Yuma,10,Proposition 206,,Times Blank Voted,,136,83,22,28,3
Yuma,10,Proposition 206,,Times Over Voted,,3,1,0,2,0
Yuma,10,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,10,Proposition 206,,YES,,1151,732,203,190,26
Yuma,10,Proposition 206,,NO,,1115,711,215,172,17
Yuma,11,President,,Registered Voters,,2274,0,0,0,0
Yuma,11,President,,Ballots Cast,,1616,910,348,330,28
Yuma,11,President,,Times Blank Voted,,21,12,3,6,0
Yuma,11,President,,Times Over Voted,,6,3,1,1,1
Yuma,11,President,,Number of Under Votes,,0,0,0,0,0
Yuma,11,President,,TRUMP / PENCE,REP,963,531,226,192,14
Yuma,11,President,,CLINTON / KAINE,DEM,467,277,85,96,9
Yuma,11,President,,JOHNSON / WELD,LIB,95,50,19,22,4
Yuma,11,President,,STEIN / BARAKA,GRN,33,15,7,11,0
Yuma,11,President,,Write-in 50,,31,22,7,2,0
Yuma,11,U.S. Senate,,Registered Voters,,2274,0,0,0,0
Yuma,11,U.S. Senate,,Ballots Cast,,1616,910,348,330,28
Yuma,11,U.S. Senate,,Times Blank Voted,,105,60,12,32,1
Yuma,11,U.S. Senate,,Times Over Voted,,1,0,0,1,0
Yuma,11,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,11,U.S. Senate,,"MCCAIN, JOHN",REP,969,534,224,194,17
Yuma,11,U.S. Senate,,"KIRKPATRICK, ANN",DEM,415,243,86,80,6
Yuma,11,U.S. Senate,,"SWING, GARY",GRN,106,62,24,16,4
Yuma,11,U.S. Senate,,Write-in 40,,20,11,2,7,0
Yuma,11,U.S. House,4,Registered Voters,,2274,0,0,0,0
Yuma,11,U.S. House,4,Ballots Cast,,1616,910,348,330,28
Yuma,11,U.S. House,4,Times Blank Voted,,149,61,28,55,5
Yuma,11,U.S. House,4,Times Over Voted,,1,0,0,1,0
Yuma,11,U.S. House,4,Number of Under Votes,,0,0,0,0,0
Yuma,11,U.S. House,4,"GOSAR, PAUL",REP,1013,583,228,186,16
Yuma,11,U.S. House,4,"WEISSER, MIKEL",DEM,451,266,91,87,7
Yuma,11,U.S. House,4,Write-in 30,,2,0,1,1,0
Yuma,11,State Senate,13,Registered Voters,,2265,0,0,0,0
Yuma,11,State Senate,13,Ballots Cast,,1614,910,347,330,27
Yuma,11,State Senate,13,Times Blank Voted,,506,280,102,112,12
Yuma,11,State Senate,13,Times Over Voted,,0,0,0,0,0
Yuma,11,State Senate,13,Number of Under Votes,,0,0,0,0,0
Yuma,11,State Senate,13,"MONTENEGRO, STEVE",REP,1095,621,243,216,15
Yuma,11,State Senate,13,Write-in 20,,13,9,2,2,0
Yuma,11,State Representative,13,Registered Voters,,2265,0,0,0,0
Yuma,11,State Representative,13,Ballots Cast,,1614,910,347,330,27
Yuma,11,State Representative,13,Times Blank Voted,,115,50,24,39,2
Yuma,11,State Representative,13,Times Over Voted,,0,0,0,0,0
Yuma,11,State Representative,13,Number of Under Votes,,817,454,194,148,21
Yuma,11,State Representative,13,"MITCHELL, DARIN",REP,833,486,173,165,9
Yuma,11,State Representative,13,"SHOOTER, DON",REP,836,476,182,166,12
Yuma,11,State Representative,13,"GRAVES, IISHA",DEM,501,299,95,99,8
Yuma,11,State Representative,13,Write-in 50,,11,5,2,4,0
Yuma,11,Corporation Commissioner,,Registered Voters,,2265,0,0,0,0
Yuma,11,Corporation Commissioner,,Ballots Cast,,1614,910,347,330,27
Yuma,11,Corporation Commissioner,,Times Blank Voted,,203,100,41,59,3
Yuma,11,Corporation Commissioner,,Times Over Voted,,1,0,0,1,0
Yuma,11,Corporation Commissioner,,Number of Under Votes,,1079,581,279,184,35
Yuma,11,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,795,452,175,159,9
Yuma,11,Corporation Commissioner,,"DUNN, BOYD",REP,718,428,147,138,5
Yuma,11,Corporation Commissioner,,"TOBIN, ANDY",REP,717,423,141,144,9
Yuma,11,Corporation Commissioner,,"CHABIN, TOM",DEM,444,266,81,88,9
Yuma,11,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,461,274,91,91,5
Yuma,11,Corporation Commissioner,,Write-in 80,,16,6,4,6,0
Yuma,11,Board of Supervisors Dist. 2,,Registered Voters,,2265,0,0,0,0
Yuma,11,Board of Supervisors Dist. 2,,Ballots Cast,,1614,910,347,330,27
Yuma,11,Board of Supervisors Dist. 2,,Times Blank Voted,,454,244,93,105,12
Yuma,11,Board of Supervisors Dist. 2,,Times Over Voted,,2,2,0,0,0
Yuma,11,Board of Supervisors Dist. 2,,Number of Under Votes,,0,0,0,0,0
Yuma,11,Board of Supervisors Dist. 2,,"MCCLOUD, RUSSELL",REP,1136,651,252,218,15
Yuma,11,Board of Supervisors Dist. 2,,Write-in 20,,22,13,2,7,0
Yuma,11,County Attorney,,Registered Voters,,2265,0,0,0,0
Yuma,11,County Attorney,,Ballots Cast,,1614,910,347,330,27
Yuma,11,County Attorney,,Times Blank Voted,,643,367,146,115,15
Yuma,11,County Attorney,,Times Over Voted,,3,2,0,1,0
Yuma,11,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,11,County Attorney,,"SMITH, JON R.",DEM,942,527,198,206,11
Yuma,11,County Attorney,,Write-in 20,,26,14,3,8,1
Yuma,11,Sheriff,,Registered Voters,,2265,0,0,0,0
Yuma,11,Sheriff,,Ballots Cast,,1614,910,347,330,27
Yuma,11,Sheriff,,Times Blank Voted,,427,228,91,98,10
Yuma,11,Sheriff,,Times Over Voted,,0,0,0,0,0
Yuma,11,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,11,Sheriff,,"WILMOT, LEON",REP,1177,676,254,230,17
Yuma,11,Sheriff,,Write-in 20,,10,6,2,2,0
Yuma,11,County Treasurer,,Registered Voters,,2265,0,0,0,0
Yuma,11,County Treasurer,,Ballots Cast,,1614,910,347,330,27
Yuma,11,County Treasurer,,Times Blank Voted,,591,342,123,114,12
Yuma,11,County Treasurer,,Times Over Voted,,1,0,0,1,0
Yuma,11,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,11,County Treasurer,,"PANCRAZI MORENO, A.",DEM,1000,556,219,210,15
Yuma,11,County Treasurer,,Write-in 20,,22,12,5,5,0
Yuma,11,County School Superintendent,,Registered Voters,,2265,0,0,0,0
Yuma,11,County School Superintendent,,Ballots Cast,,1614,910,347,330,27
Yuma,11,County School Superintendent,,Times Blank Voted,,462,249,96,107,10
Yuma,11,County School Superintendent,,Times Over Voted,,1,1,0,0,0
Yuma,11,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,11,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,1140,653,249,221,17
Yuma,11,County School Superintendent,,Write-in 20,,11,7,2,2,0
Yuma,11,County Recorder,,Registered Voters,,2265,0,0,0,0
Yuma,11,County Recorder,,Ballots Cast,,1614,910,347,330,27
Yuma,11,County Recorder,,Times Blank Voted,,439,227,99,103,10
Yuma,11,County Recorder,,Times Over Voted,,0,0,0,0,0
Yuma,11,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,11,County Recorder,,"STALLWORTH P., ROBYN",REP,1164,675,247,225,17
Yuma,11,County Recorder,,Write-in 20,,11,8,1,2,0
Yuma,11,County Assessor,,Registered Voters,,2265,0,0,0,0
Yuma,11,County Assessor,,Ballots Cast,,1614,910,347,330,27
Yuma,11,County Assessor,,Times Blank Voted,,183,80,45,54,4
Yuma,11,County Assessor,,Times Over Voted,,1,0,0,1,0
Yuma,11,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,11,County Assessor,,"KING, KIRBY",REP,826,472,196,144,14
Yuma,11,County Assessor,,"WEHRLE, JOE",DEM,599,356,104,130,9
Yuma,11,County Assessor,,Write-in 30,,5,2,2,1,0
Yuma,11,"Retain Justice TIMMER, ANN",,Registered Voters,,2265,0,0,0,0
Yuma,11,"Retain Justice TIMMER, ANN",,Ballots Cast,,1614,910,347,330,27
Yuma,11,"Retain Justice TIMMER, ANN",,Times Blank Voted,,363,199,77,83,4
Yuma,11,"Retain Justice TIMMER, ANN",,Times Over Voted,,0,0,0,0,0
Yuma,11,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,11,"Retain Justice TIMMER, ANN",,YES,,1018,573,216,209,20
Yuma,11,"Retain Justice TIMMER, ANN",,NO,,233,138,54,38,3
Yuma,11,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,2265,0,0,0,0
Yuma,11,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,1614,910,347,330,27
Yuma,11,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,377,206,83,83,5
Yuma,11,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,0,0,0,0,0
Yuma,11,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
Yuma,11,"Retain Judge BROWN, MICHAEL J.",,YES,,1000,563,214,203,20
Yuma,11,"Retain Judge BROWN, MICHAEL J.",,NO,,237,141,50,44,2
Yuma,11,"Retain Judge JONES, KENTON",,Registered Voters,,2265,0,0,0,0
Yuma,11,"Retain Judge JONES, KENTON",,Ballots Cast,,1614,910,347,330,27
Yuma,11,"Retain Judge JONES, KENTON",,Times Blank Voted,,394,215,87,87,5
Yuma,11,"Retain Judge JONES, KENTON",,Times Over Voted,,0,0,0,0,0
Yuma,11,"Retain Judge JONES, KENTON",,Number of Under Votes,,0,0,0,0,0
Yuma,11,"Retain Judge JONES, KENTON",,YES,,993,558,207,207,21
Yuma,11,"Retain Judge JONES, KENTON",,NO,,227,137,53,36,1
Yuma,11,"Retain Judge THOMPSON, JON W.",,Registered Voters,,2265,0,0,0,0
Yuma,11,"Retain Judge THOMPSON, JON W.",,Ballots Cast,,1614,910,347,330,27
Yuma,11,"Retain Judge THOMPSON, JON W.",,Times Blank Voted,,407,220,92,90,5
Yuma,11,"Retain Judge THOMPSON, JON W.",,Times Over Voted,,0,0,0,0,0
Yuma,11,"Retain Judge THOMPSON, JON W.",,Number of Under Votes,,0,0,0,0,0
Yuma,11,"Retain Judge THOMPSON, JON W.",,YES,,979,559,202,198,20
Yuma,11,"Retain Judge THOMPSON, JON W.",,NO,,228,131,53,42,2
Yuma,11,Judge of the Superior Court Div. 1,,Registered Voters,,2265,0,0,0,0
Yuma,11,Judge of the Superior Court Div. 1,,Ballots Cast,,1614,910,347,330,27
Yuma,11,Judge of the Superior Court Div. 1,,Times Blank Voted,,568,325,119,114,10
Yuma,11,Judge of the Superior Court Div. 1,,Times Over Voted,,1,0,0,1,0
Yuma,11,Judge of the Superior Court Div. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,11,Judge of the Superior Court Div. 1,,"REEVES, MARK WAYNE",,1032,579,226,210,17
Yuma,11,Judge of the Superior Court Div. 1,,Write-in 20,,13,6,2,5,0
Yuma,11,Judge of the Superior Court Div. 4,,Registered Voters,,2265,0,0,0,0
Yuma,11,Judge of the Superior Court Div. 4,,Ballots Cast,,1614,910,347,330,27
Yuma,11,Judge of the Superior Court Div. 4,,Times Blank Voted,,511,285,113,103,10
Yuma,11,Judge of the Superior Court Div. 4,,Times Over Voted,,1,0,0,1,0
Yuma,11,Judge of the Superior Court Div. 4,,Number of Under Votes,,0,0,0,0,0
Yuma,11,Judge of the Superior Court Div. 4,,"HAWS, DAVID M.",,1087,618,232,220,17
Yuma,11,Judge of the Superior Court Div. 4,,Write-in 20,,15,7,2,6,0
Yuma,11,Judge of the Superior Court Div. 5,,Registered Voters,,2265,0,0,0,0
Yuma,11,Judge of the Superior Court Div. 5,,Ballots Cast,,1614,910,347,330,27
Yuma,11,Judge of the Superior Court Div. 5,,Times Blank Voted,,479,264,107,98,10
Yuma,11,Judge of the Superior Court Div. 5,,Times Over Voted,,1,0,0,1,0
Yuma,11,Judge of the Superior Court Div. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,11,Judge of the Superior Court Div. 5,,"NELSON, ROGER",,1120,638,239,226,17
Yuma,11,Judge of the Superior Court Div. 5,,Write-in 20,,14,8,1,5,0
Yuma,11,Judge of the Superior Court Div. 6,,Registered Voters,,2265,0,0,0,0
Yuma,11,Judge of the Superior Court Div. 6,,Ballots Cast,,1614,910,347,330,27
Yuma,11,Judge of the Superior Court Div. 6,,Times Blank Voted,,518,297,108,105,8
Yuma,11,Judge of the Superior Court Div. 6,,Times Over Voted,,1,0,0,1,0
Yuma,11,Judge of the Superior Court Div. 6,,Number of Under Votes,,0,0,0,0,0
Yuma,11,Judge of the Superior Court Div. 6,,"CRUZ, MARIA ELENA",,1082,605,237,221,19
Yuma,11,Judge of the Superior Court Div. 6,,Write-in 20,,13,8,2,3,0
Yuma,11,Board Member - Yuma Union High School Dist . 70,,Registered Voters,,2265,0,0,0,0
Yuma,11,Board Member - Yuma Union High School Dist . 70,,Ballots Cast,,1614,910,347,330,27
Yuma,11,Board Member - Yuma Union High School Dist . 70,,Times Blank Voted,,389,215,73,96,5
Yuma,11,Board Member - Yuma Union High School Dist . 70,,Times Over Voted,,3,2,0,1,0
Yuma,11,Board Member - Yuma Union High School Dist . 70,,Number of Under Votes,,930,498,246,156,30
Yuma,11,Board Member - Yuma Union High School Dist . 70,,"FARR, RALPH",,391,220,97,68,6
Yuma,11,Board Member - Yuma Union High School Dist . 70,,"GWYNN, BRUCE",,638,381,122,128,7
Yuma,11,Board Member - Yuma Union High School Dist . 70,,"LARA, DAVID",,506,289,110,99,8
Yuma,11,Board Member - Yuma Union High School Dist . 70,,"MELLON, SHELLEY J.",,708,421,127,149,11
Yuma,11,Board Member - Yuma Union High School Dist . 70,,"RILEY, PAT",,476,263,117,92,4
Yuma,11,Board Member - Yuma Union High School Dist . 70,,Write-in 80,,17,7,3,7,0
Yuma,11,Proposition 407,,Registered Voters,,2255,0,0,0,0
Yuma,11,Proposition 407,,Ballots Cast,,1608,906,345,330,27
Yuma,11,Proposition 407,,Times Blank Voted,,72,36,12,20,4
Yuma,11,Proposition 407,,Times Over Voted,,1,1,0,0,0
Yuma,11,Proposition 407,,Number of Under Votes,,0,0,0,0,0
Yuma,11,Proposition 407,,YES,,643,361,147,130,5
Yuma,11,Proposition 407,,NO,,892,508,186,180,18
Yuma,11,Proposition 408,,Registered Voters,,2255,0,0,0,0
Yuma,11,Proposition 408,,Ballots Cast,,1608,906,345,330,27
Yuma,11,Proposition 408,,Times Blank Voted,,64,31,17,13,3
Yuma,11,Proposition 408,,Times Over Voted,,1,0,0,1,0
Yuma,11,Proposition 408,,Number of Under Votes,,0,0,0,0,0
Yuma,11,Proposition 408,,YES,,232,126,58,45,3
Yuma,11,Proposition 408,,NO,,1311,749,270,271,21
Yuma,11,Proposition 205,,Registered Voters,,2265,0,0,0,0
Yuma,11,Proposition 205,,Ballots Cast,,1614,910,347,330,27
Yuma,11,Proposition 205,,Times Blank Voted,,55,27,15,10,3
Yuma,11,Proposition 205,,Times Over Voted,,0,0,0,0,0
Yuma,11,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,11,Proposition 205,,YES,,549,313,113,113,10
Yuma,11,Proposition 205,,NO,,1010,570,219,207,14
Yuma,11,Proposition 206,,Registered Voters,,2265,0,0,0,0
Yuma,11,Proposition 206,,Ballots Cast,,1614,910,347,330,27
Yuma,11,Proposition 206,,Times Blank Voted,,46,22,13,8,3
Yuma,11,Proposition 206,,Times Over Voted,,0,0,0,0,0
Yuma,11,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,11,Proposition 206,,YES,,700,408,155,125,12
Yuma,11,Proposition 206,,NO,,868,480,179,197,12
Yuma,12,President,,Registered Voters,,2145,0,0,0,0
Yuma,12,President,,Ballots Cast,,1512,920,304,264,24
Yuma,12,President,,Times Blank Voted,,13,12,1,0,0
Yuma,12,President,,Times Over Voted,,3,3,0,0,0
Yuma,12,President,,Number of Under Votes,,0,0,0,0,0
Yuma,12,President,,TRUMP / PENCE,REP,957,605,174,165,13
Yuma,12,President,,CLINTON / KAINE,DEM,453,260,112,74,7
Yuma,12,President,,JOHNSON / WELD,LIB,52,24,9,15,4
Yuma,12,President,,STEIN / BARAKA,GRN,18,7,6,5,0
Yuma,12,President,,Write-in 50,,16,9,2,5,0
Yuma,12,U.S. Senate,,Registered Voters,,2145,0,0,0,0
Yuma,12,U.S. Senate,,Ballots Cast,,1512,920,304,264,24
Yuma,12,U.S. Senate,,Times Blank Voted,,107,72,19,14,2
Yuma,12,U.S. Senate,,Times Over Voted,,1,1,0,0,0
Yuma,12,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,12,U.S. Senate,,"MCCAIN, JOHN",REP,952,569,184,181,18
Yuma,12,U.S. Senate,,"KIRKPATRICK, ANN",DEM,365,224,82,55,4
Yuma,12,U.S. Senate,,"SWING, GARY",GRN,78,50,16,12,0
Yuma,12,U.S. Senate,,Write-in 40,,9,4,3,2,0
Yuma,12,U.S. House,4,Registered Voters,,2145,0,0,0,0
Yuma,12,U.S. House,4,Ballots Cast,,1512,920,304,264,24
Yuma,12,U.S. House,4,Times Blank Voted,,134,85,28,18,3
Yuma,12,U.S. House,4,Times Over Voted,,0,0,0,0,0
Yuma,12,U.S. House,4,Number of Under Votes,,0,0,0,0,0
Yuma,12,U.S. House,4,"GOSAR, PAUL",REP,979,598,187,181,13
Yuma,12,U.S. House,4,"WEISSER, MIKEL",DEM,396,235,88,65,8
Yuma,12,U.S. House,4,Write-in 30,,3,2,1,0,0
Yuma,12,State Senate,13,Registered Voters,,2139,0,0,0,0
Yuma,12,State Senate,13,Ballots Cast,,1510,920,304,264,22
Yuma,12,State Senate,13,Times Blank Voted,,436,279,86,66,5
Yuma,12,State Senate,13,Times Over Voted,,0,0,0,0,0
Yuma,12,State Senate,13,Number of Under Votes,,0,0,0,0,0
Yuma,12,State Senate,13,"MONTENEGRO, STEVE",REP,1063,633,217,196,17
Yuma,12,State Senate,13,Write-in 20,,11,8,1,2,0
Yuma,12,State Representative,13,Registered Voters,,2139,0,0,0,0
Yuma,12,State Representative,13,Ballots Cast,,1510,920,304,264,22
Yuma,12,State Representative,13,Times Blank Voted,,96,54,26,13,3
Yuma,12,State Representative,13,Times Over Voted,,0,0,0,0,0
Yuma,12,State Representative,13,Number of Under Votes,,673,394,148,117,14
Yuma,12,State Representative,13,"MITCHELL, DARIN",REP,861,541,151,162,7
Yuma,12,State Representative,13,"SHOOTER, DON",REP,869,543,162,154,10
Yuma,12,State Representative,13,"GRAVES, IISHA",DEM,418,251,93,67,7
Yuma,12,State Representative,13,Write-in 50,,7,3,2,2,0
Yuma,12,Corporation Commissioner,,Registered Voters,,2139,0,0,0,0
Yuma,12,Corporation Commissioner,,Ballots Cast,,1510,920,304,264,22
Yuma,12,Corporation Commissioner,,Times Blank Voted,,172,96,42,30,4
Yuma,12,Corporation Commissioner,,Times Over Voted,,1,1,0,0,0
Yuma,12,Corporation Commissioner,,Number of Under Votes,,847,462,221,147,17
Yuma,12,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,865,563,145,148,9
Yuma,12,Corporation Commissioner,,"DUNN, BOYD",REP,756,481,118,148,9
Yuma,12,Corporation Commissioner,,"TOBIN, ANDY",REP,760,493,121,138,8
Yuma,12,Corporation Commissioner,,"CHABIN, TOM",DEM,351,207,82,55,7
Yuma,12,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,421,257,97,63,4
Yuma,12,Corporation Commissioner,,Write-in 80,,11,6,2,3,0
Yuma,12,Board of Supervisors Dist. 2,,Registered Voters,,2139,0,0,0,0
Yuma,12,Board of Supervisors Dist. 2,,Ballots Cast,,1510,920,304,264,22
Yuma,12,Board of Supervisors Dist. 2,,Times Blank Voted,,379,227,77,66,9
Yuma,12,Board of Supervisors Dist. 2,,Times Over Voted,,0,0,0,0,0
Yuma,12,Board of Supervisors Dist. 2,,Number of Under Votes,,0,0,0,0,0
Yuma,12,Board of Supervisors Dist. 2,,"MCCLOUD, RUSSELL",REP,1121,688,225,196,12
Yuma,12,Board of Supervisors Dist. 2,,Write-in 20,,10,5,2,2,1
Yuma,12,County Attorney,,Registered Voters,,2139,0,0,0,0
Yuma,12,County Attorney,,Ballots Cast,,1510,920,304,264,22
Yuma,12,County Attorney,,Times Blank Voted,,614,386,113,104,11
Yuma,12,County Attorney,,Times Over Voted,,0,0,0,0,0
Yuma,12,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,12,County Attorney,,"SMITH, JON R.",DEM,882,526,188,158,10
Yuma,12,County Attorney,,Write-in 20,,14,8,3,2,1
Yuma,12,Sheriff,,Registered Voters,,2139,0,0,0,0
Yuma,12,Sheriff,,Ballots Cast,,1510,920,304,264,22
Yuma,12,Sheriff,,Times Blank Voted,,320,174,77,61,8
Yuma,12,Sheriff,,Times Over Voted,,1,0,0,1,0
Yuma,12,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,12,Sheriff,,"WILMOT, LEON",REP,1179,741,225,200,13
Yuma,12,Sheriff,,Write-in 20,,10,5,2,2,1
Yuma,12,County Treasurer,,Registered Voters,,2139,0,0,0,0
Yuma,12,County Treasurer,,Ballots Cast,,1510,920,304,264,22
Yuma,12,County Treasurer,,Times Blank Voted,,550,343,96,101,10
Yuma,12,County Treasurer,,Times Over Voted,,0,0,0,0,0
Yuma,12,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,12,County Treasurer,,"PANCRAZI MORENO, A.",DEM,944,568,205,160,11
Yuma,12,County Treasurer,,Write-in 20,,16,9,3,3,1
Yuma,12,County School Superintendent,,Registered Voters,,2139,0,0,0,0
Yuma,12,County School Superintendent,,Ballots Cast,,1510,920,304,264,22
Yuma,12,County School Superintendent,,Times Blank Voted,,350,204,75,62,9
Yuma,12,County School Superintendent,,Times Over Voted,,0,0,0,0,0
Yuma,12,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,12,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,1151,712,227,200,12
Yuma,12,County School Superintendent,,Write-in 20,,9,4,2,2,1
Yuma,12,County Recorder,,Registered Voters,,2139,0,0,0,0
Yuma,12,County Recorder,,Ballots Cast,,1510,920,304,264,22
Yuma,12,County Recorder,,Times Blank Voted,,339,186,80,63,10
Yuma,12,County Recorder,,Times Over Voted,,0,0,0,0,0
Yuma,12,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,12,County Recorder,,"STALLWORTH P., ROBYN",REP,1163,729,223,200,11
Yuma,12,County Recorder,,Write-in 20,,8,5,1,1,1
Yuma,12,County Assessor,,Registered Voters,,2139,0,0,0,0
Yuma,12,County Assessor,,Ballots Cast,,1510,920,304,264,22
Yuma,12,County Assessor,,Times Blank Voted,,142,76,32,29,5
Yuma,12,County Assessor,,Times Over Voted,,1,1,0,0,0
Yuma,12,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,12,County Assessor,,"KING, KIRBY",REP,804,493,155,146,10
Yuma,12,County Assessor,,"WEHRLE, JOE",DEM,560,349,116,88,7
Yuma,12,County Assessor,,Write-in 30,,3,1,1,1,0
Yuma,12,"Retain Justice TIMMER, ANN",,Registered Voters,,2139,0,0,0,0
